ID_global	ID_construction	source	via	construction	contruction_type	surface_change	mode	occurring_sentence	hypoth_counterpart	counterpart_less_natural
631	61007	Switchboard	self-extracted	double-NP-dative	double_dative	complex	spoken	they give you headlines that are brief	they give headlines to you that are brief	0
632	61008	Switchboard	self-extracted	double-NP-dative	double_dative	complex	spoken	and you give it some sort of a weird metric number like six point two eight seven instead of six millimeter	and you give some sort of a weird metric number to it like six point two eight seven instead of six millimeter	0
633	61009	Switchboard	self-extracted	double-NP-dative	double_dative	complex	spoken	it gives you confidence	it gives confidence to you	1
634	61010	Switchboard	self-extracted	double-NP-dative	double_dative	complex	spoken	so let's give it this amount	so let's give this amount to it	0
635	61011	Switchboard	self-extracted	double-NP-dative	double_dative	complex	spoken	so give it a tenth of that and and just keep doling it out that way	so give a tenth of that to it and and just keep doling it out that way	0
636	61012	Switchboard	self-extracted	double-NP-dative	double_dative	complex	spoken	put them all give them all a shot get rid of them	put them all give a shot to them all get rid of them	0
637	61013	Switchboard	self-extracted	double-NP-dative	double_dative	complex	spoken	if you pay for everything by cash uh there is a lot of things that a lot of people who will not give you credit when you need something like a house or	if you pay for everything by cash uh there is a lot of things that a lot of people who will not give credit to you when you need something like a house or	0
638	61014	Switchboard	self-extracted	double-NP-dative	double_dative	complex	spoken	I think they give me a hard time	I think they give a hard time to me	1
639	61015	Switchboard	self-extracted	double-NP-dative	double_dative	complex	spoken	but I know they do have counseling and that they do give you a second chance	but I know they do have counseling and that they do give a second chance to you	0
640	61016	Switchboard	self-extracted	double-NP-dative	double_dative	complex	spoken	you know give her the hygienic care and everything that she needed	you know give the hygienic care and everything that she needed to her	0
641	61017	Switchboard	self-extracted	double-NP-dative	double_dative	complex	spoken	of course of course they could say well I can't give you a card	of course of course they could say well I can't give a card to you	0
642	61018	Switchboard	self-extracted	double-NP-dative	double_dative	complex	spoken	and that gives you so much basic knowledge that you don't ask a whole lot of questions	and that gives so much basic knowledge to you that you don't ask a whole lot of questions	1
643	61019	Switchboard	self-extracted	double-NP-dative	double_dative	complex	spoken	that gives me plenty of exercise	that gives plenty of exercise to me	1
644	61020	Switchboard	self-extracted	double-NP-dative	double_dative	complex	spoken	that television it gives you everything	that television it gives everything to you	0
645	61021	Switchboard	self-extracted	double-NP-dative	double_dative	complex	spoken	and when they would come and change the records the guys would the guy would give her the old records	and when they would come and change the records the guys would the guy would give the old records to her	0
646	61022	Switchboard	self-extracted	double-NP-dative	double_dative	complex	spoken	Jim gives me a certain amount money	Jim gives a certain amount money to me	0
647	61023	Switchboard	self-extracted	double-NP-dative	double_dative	complex	spoken	and and then perhaps even a six month tour overseas that gives them much broader outlook	and and then perhaps even a six month tour overseas that gives much broader outlook to them	0
648	61024	Switchboard	self-extracted	double-NP-dative	double_dative	complex	spoken	the shrimp just gives it a really good flavor	the shrimp just gives a really good flavor to it	0
649	61025	Switchboard	self-extracted	double-NP-dative	double_dative	complex	spoken	and then every every year they give you an extra day until you've got four weeks	and then every every year they give an extra day to you until you've got four weeks	0
650	61026	Switchboard	self-extracted	double-NP-dative	double_dative	complex	spoken	it kind of gives you the whole story or more of the story	it kind of gives the whole story or more of the story to you	0
651	61027	Switchboard	self-extracted	double-NP-dative	double_dative	complex	spoken	and even the painter couldn't give me a good estimate	and even the painter couldn't give a good estimate to me	0
652	61028	Switchboard	self-extracted	double-NP-dative	double_dative	complex	spoken	and and then they essentially give you the offer	and and then they essentially give the offer to you	0
653	61029	Switchboard	self-extracted	double-NP-dative	double_dative	complex	spoken	maybe we can send you some	maybe we can send some to you	0
654	61030	Switchboard	self-extracted	double-NP-dative	double_dative	complex	spoken	and they'll uh and they'll send me a check for the amount they withheld	and they'll uh and they'll send a check for the amount they withheld to me	0
655	61031	Switchboard	self-extracted	double-NP-dative	double_dative	complex	spoken	any time anybody would you know send me an application you know preapproved or whatever I went I took it	any time anybody would you know send an application to me you know preapproved or whatever I went I took it	0
